,發票日期,消費明細_數量,消費明細_單價,消費明細_金額,store_clean,item_clean,label,user_id,price_bucket,label_id
1981,2026-04-23,1.0,40.0,40.0,冠樺生活,熟食,飲食,1,VERY_LOW,0
1982,2026-04-24,1.0,85.0,85.0,安心食品服務南港展館,超級大麥海洋珍珠堡,飲食,1,LOW,0
1983,2026-04-24,1.0,40.0,40.0,冠樺生活,熟食,飲食,1,VERY_LOW,0
1984,2026-04-24,1.0,25.0,25.0,全家便利商店台大二活門市部,重乳奶茶tp330,飲食,1,VERY_LOW,0
1985,2026-04-24,1.0,35.0,35.0,全家便利商店台大二活門市部,經典爆汁熱狗,飲食,1,VERY_LOW,0
1986,2026-04-24,1.0,5.0,5.0,全家便利商店台大二活門市部,不沾手番茄芥末醬,飲食,1,VERY_LOW,0
1987,2026-04-24,1.0,35.0,35.0,安心食品服務南港展館,可樂-大(新),飲食,1,VERY_LOW,0
1988,2026-04-24,1.0,70.0,70.0,安心食品服務南港展館,和風雞腿塊-摩斯辣醬,飲食,1,LOW,0
1989,2026-04-24,2.0,45.0,90.0,統一超商新北市第一四三五,美式冰咖啡(大),飲食,1,LOW,0
1990,2026-04-24,1.0,40.0,40.0,安心食品服務南港展館,冰紅茶-大(新),飲食,1,VERY_LOW,0
1991,2026-04-24,1.0,60.0,60.0,安心食品服務南港展館,d摩斯雞塊套加60,飲食,1,LOW,0
1992,2026-04-24,1.0,70.0,70.0,安心食品服務南港展館,摩斯鱈魚堡,飲食,1,LOW,0
1993,2026-04-24,1.0,149.0,134.0,傑洛國際台大店,厚切嫩牛堡6吋,飲食,1,LOW,0
1994,2026-04-25,1.0,252.0,252.0,吾時食清燉紅燒牛肉麵,經典香韻紅燒半筋半肉,飲食,1,MID,0
1995,2026-04-25,1.0,50.0,50.0,星翔飲料店,大1四季春珍波椰,飲食,1,LOW,0
1996,2026-04-25,1.0,120.0,120.0,貓啡因商行,多多綠茶,飲食,1,LOW,0
1997,2026-04-25,1.0,90.0,90.0,貓啡因商行,紅茶,飲食,1,LOW,0
1998,2026-04-25,1.0,160.0,160.0,貓啡因商行,巴斯克蛋糕,飲食,1,MID,0
1999,2026-04-25,1.0,160.0,160.0,貓啡因商行,原味波士頓,飲食,1,MID,0
2000,2026-04-25,1.0,232.0,232.0,吾時食清燉紅燒牛肉麵,母傳原湯清燉牛肉,飲食,1,MID,0
2001,2026-04-25,1.0,73.0,73.0,吾時食清燉紅燒牛肉麵,燙青菜,飲食,1,LOW,0
2002,2026-04-26,1.0,40.0,40.0,九南商行,紅油脆筍,飲食,1,VERY_LOW,0
2003,2026-04-26,1.0,35.0,35.0,九南商行,涼拌豆干絲,飲食,1,VERY_LOW,0
2004,2026-04-26,1.0,170.0,170.0,九南商行,黑蒜豚骨拉麵,飲食,1,MID,0
2005,2026-04-26,1.0,150.0,150.0,九南商行,韓式泡菜拉麵,飲食,1,MID,0
2006,2026-04-26,1.0,30.0,30.0,九南商行,糖心蛋(兩片),飲食,1,VERY_LOW,0
2007,2026-04-26,1.0,15.0,15.0,九南商行,配料,飲食,1,VERY_LOW,0
2008,2026-04-26,1.0,30.0,30.0,冠樺生活,統一h2o純水pet1500,飲食,1,VERY_LOW,0
2009,2026-04-26,1.0,40.0,40.0,冠樺生活,熟食,飲食,1,VERY_LOW,0
2010,2026-04-26,1.0,30.0,30.0,俥亭停車事業樹林後站營業所,臨停,交通,1,VERY_LOW,1
2011,2026-04-27,1.0,50.0,50.0,路易莎職人咖啡新北圖館,四 四季翠玉青茶-大冰,飲食,1,LOW,0
2012,2026-04-27,1.0,174.0,174.0,遠百企業板橋南雅,864898丸龜製麵,飲食,1,MID,0
2013,2026-04-27,1.0,45.0,45.0,統一超商新北市第一四三五,美式熱咖啡(大),飲食,1,VERY_LOW,0
2014,2026-04-27,1.0,55.0,49.0,路易莎職人咖啡新北圖館,深黑巧克脆皮泡芙(個),飲食,1,VERY_LOW,0
2015,2026-04-27,1.0,50.0,50.0,源湧商行,金萱雙q,飲食,1,LOW,0
2016,2026-04-28,1.0,45.0,45.0,詠觀國際,烤雞(熟),飲食,1,VERY_LOW,0
2017,2026-04-28,1.0,45.0,45.0,全家便利商店台大二活門市部,大冰美式,飲食,1,VERY_LOW,0
2018,2026-04-28,1.0,30.0,30.0,全家便利商店台大二活門市部,二配經典肉鬆飯糰,飲食,1,VERY_LOW,0
2019,2026-04-28,1.0,358.0,358.0,冠樺生活,熟食,飲食,1,MID,0
2020,2026-04-28,1.0,40.0,40.0,冠樺生活,熟食,飲食,1,VERY_LOW,0
2021,2026-04-28,1.0,89.0,89.0,統一超商新北市第一四三五,三起司燻腸完熟蕃茄義大利麵,飲食,1,LOW,0
2022,2026-04-28,1.0,30.0,30.0,遠創智慧,停車費,交通,1,VERY_LOW,1
2023,2026-04-28,2.0,25.0,50.0,統一超商新北市第一四三五,午后時光-重乳奶茶tp330,飲食,1,LOW,0
2024,2026-04-28,1.0,110.0,110.0,詠觀國際,清爽沙拉飯,飲食,1,LOW,0
2025,2026-04-29,1.0,35.0,35.0,正好停樹林車站停車場,parking fee,交通,1,VERY_LOW,1
2026,2026-04-29,1.0,30.0,30.0,全家便利商店台大二活門市部,一配經典肉鬆飯糰,飲食,1,VERY_LOW,0
2027,2026-04-29,1.0,45.0,45.0,全家便利商店台大二活門市部,大冰美式,飲食,1,VERY_LOW,0
2028,2026-04-29,1.0,25.0,25.0,全家便利商店台大二活門市部,重乳奶茶tp330,飲食,1,VERY_LOW,0
2029,2026-04-29,1.0,469.0,469.0,冠樺生活,熟食,飲食,1,MID,0
2030,2026-04-29,1.0,40.0,40.0,冠樺生活,熟食,飲食,1,VERY_LOW,0
2031,2026-04-30,1.0,60.0,60.0,統一聖娜多堡市站門市部,16oz(冰)特選美式咖啡,飲食,1,LOW,0
2032,2026-04-30,1.0,150.0,150.0,大姊麵店,小鍋粑粑絲,飲食,1,MID,0
2033,2026-04-30,1.0,125.0,125.0,百變全球餐飲,12fit - 特餐_七味蒜香雞胸(b),飲食,1,LOW,0
2034,2026-04-30,1.0,150.0,150.0,大姊麵店,小鍋米線-不肝,飲食,1,MID,0
2035,2026-04-30,1.0,90.0,90.0,大姊麵店,炒高麗菜,飲食,1,LOW,0
2036,2026-04-30,1.0,42.0,42.0,統一聖娜多堡市站門市部,金塊香蒜-小單位,飲食,1,VERY_LOW,0
2037,2026-04-30,1.0,50.0,50.0,大姊麵店,涼拌小黃瓜,飲食,1,LOW,0
2038,2026-04-30,1.0,40.0,40.0,冠樺生活,熟食,飲食,1,VERY_LOW,0
2039,2026-04-30,1.0,190.0,190.0,大姊麵店,椒麻雞(微辣)-不香菜,飲食,1,MID,0
2040,2026-05-01,1.0,100.0,100.0,長佳機電工程板橋國民運動中心營業所,桌球場,娛樂,1,LOW,3
2041,2026-05-01,1.0,30.0,30.0,遠創智慧,停車費,交通,1,VERY_LOW,1
2042,2026-05-01,1.0,100.0,100.0,長佳機電工程板橋國民運動中心營業所,桌球場,娛樂,1,LOW,3
2043,2026-05-02,1.0,45.0,45.0,御穎企業社,花枝丸x4,飲食,1,VERY_LOW,0
2044,2026-05-02,1.0,155.0,155.0,御穎企業社,精選3號餐,飲食,1,MID,0
2045,2026-05-02,1.0,105.0,105.0,御穎企業社,精選派對餐,飲食,1,LOW,0
2046,2026-05-02,1.0,329.0,329.0,御穎企業社,小分享餐,飲食,1,MID,0
2047,2026-05-02,1.0,50.0,50.0,源湧商行,金萱雙q,飲食,1,LOW,0
2048,2026-05-03,1.0,3099.0,3099.0,富邦媒體科技,clarins 克蘭詩黃金雙萃精華 75ml(國際航空版),購物,1,VERY_HIGH,2
2049,2026-05-03,1.0,100.0,100.0,臺北大眾捷運內湖線南港展覽館站,桌球場,娛樂,1,LOW,3
2050,2026-05-03,1.0,40.0,40.0,歐特儀市民廣場地下停車場,停車費,交通,1,VERY_LOW,1
2051,2026-05-03,2.0,90.0,180.0,貓啡因商行,紅茶,飲食,1,MID,0
2052,2026-05-03,1.0,130.0,130.0,貓啡因商行,奶茶,飲食,1,LOW,0
2053,2026-05-03,1.0,120.0,120.0,貓啡因商行,多多綠茶,飲食,1,LOW,0
2054,2026-05-04,1.0,580.0,580.0,冠樺生活,餐廳,飲食,1,HIGH,0
2055,2026-05-04,1.0,235.0,235.0,冠樺生活,輕食咖啡廳,飲食,1,MID,0
2056,2026-05-04,1.0,40.0,40.0,冠樺生活,熟食,飲食,1,VERY_LOW,0
2057,2026-05-04,1.0,45.0,45.0,統一超商台北市第一0二七,美式冰咖啡(大),飲食,1,VERY_LOW,0
2058,2026-05-04,1.0,28.0,28.0,統一超商台北市第一0二七,御選肉鬆飯糰,飲食,1,VERY_LOW,0
2059,2026-05-05,1.0,32.0,32.0,全家便利商店台大二活門市部,二配板巧克力夾心土司,飲食,1,VERY_LOW,0
2060,2026-05-05,1.0,50.0,50.0,星翔飲料店,大1四季春珍波椰,飲食,1,LOW,0
2061,2026-05-05,1.0,45.0,45.0,全家便利商店台大二活門市部,大冰美式,飲食,1,VERY_LOW,0
2062,2026-05-05,1.0,45.0,45.0,全家便利商店台大二活門市部,大冰美式,飲食,1,VERY_LOW,0
2063,2026-05-05,1.0,28.0,28.0,全家便利商店台大二活門市部,統一ph9鹼性離子水,飲食,1,VERY_LOW,0
2064,2026-05-05,1.0,358.0,358.0,冠樺生活,熟食,飲食,1,MID,0
2065,2026-05-06,1.0,28.0,28.0,全家便利商店台大二活門市部,統一ph9鹼性離子水,飲食,1,VERY_LOW,0
2066,2026-05-06,2.0,25.0,50.0,統一超商新北市第一四三五,午后時光-重乳奶茶tp330,飲食,1,LOW,0
2067,2026-05-06,1.0,45.0,45.0,詠觀國際,烤雞(熟),飲食,1,VERY_LOW,0
2068,2026-05-06,1.0,120.0,120.0,詠觀國際,清爽沙拉飯,飲食,1,LOW,0
2069,2026-05-06,1.0,35.0,35.0,正好停樹林車站停車場,parking fee,交通,1,VERY_LOW,1
2070,2026-05-06,1.0,45.0,45.0,全家便利商店台大二活門市部,大冰美式,飲食,1,VERY_LOW,0
2071,2026-05-07,1.0,125.0,125.0,百變全球餐飲,12fit - 特餐_七味蒜香雞胸(b),飲食,1,LOW,0
2072,2026-05-07,1.0,60.0,60.0,統一聖娜多堡市站門市部,16oz(冰)特選美式咖啡,飲食,1,LOW,0
2073,2026-05-07,1.0,35.0,35.0,正好停樹林車站停車場,parking fee,交通,1,VERY_LOW,1
2074,2026-05-07,1.0,186.0,186.0,潤泰旭展,餐飲與食品(f&b),飲食,1,MID,0
2075,2026-05-07,1.0,42.0,42.0,統一聖娜多堡市站門市部,金塊香蒜-小單位,飲食,1,VERY_LOW,0
2076,2026-05-07,1.0,491.0,491.0,冠樺生活,熟食,飲食,1,MID,0
2077,2026-05-08,1.0,85.0,85.0,安心食品服務南港展館,超級大麥海洋珍珠堡,飲食,1,LOW,0
2078,2026-05-08,1.0,95.0,95.0,安心食品服務南港展館,s腿塊方塊雙拼套餐,飲食,1,LOW,0
2079,2026-05-08,1.0,70.0,70.0,安心食品服務南港展館,摩斯鱈魚堡,飲食,1,LOW,0
2080,2026-05-08,1.0,40.0,40.0,安心食品服務南港展館,冰紅茶-大(新),飲食,1,VERY_LOW,0
2081,2026-05-08,1.0,50.0,50.0,安心食品服務南港展館,b夏威夷元氣沙拉50,飲食,1,LOW,0
2082,2026-05-08,1.0,60.0,60.0,安心食品服務南港展館,d摩斯雞塊套加60,飲食,1,LOW,0
2083,2026-05-08,1.0,40.0,40.0,安心食品服務南港展館,冰紅茶-大(新),飲食,1,VERY_LOW,0
2084,2026-05-08,1.0,45.0,45.0,全家便利商店台大二活門市部,大冰美式,飲食,1,VERY_LOW,0
2085,2026-05-08,1.0,28.0,28.0,全家便利商店台大二活門市部,統一ph9鹼性離子水,飲食,1,VERY_LOW,0
2086,2026-05-09,1.0,40.0,40.0,歐特儀市民廣場地下停車場,停車費,交通,1,VERY_LOW,1
2087,2026-05-09,1.0,50.0,50.0,源湧商行,金萱雙q,飲食,1,LOW,0
2088,2026-05-09,1.0,120.0,120.0,貓啡因商行,多多綠茶,飲食,1,LOW,0
2089,2026-05-09,2.0,160.0,320.0,貓啡因商行,原味波士頓,飲食,1,MID,0
2090,2026-05-09,1.0,90.0,90.0,貓啡因商行,紅茶,飲食,1,LOW,0
2091,2026-05-09,1.0,73.0,73.0,吾時食清燉紅燒牛肉麵,燙青菜,飲食,1,LOW,0
2092,2026-05-09,2.0,232.0,464.0,吾時食清燉紅燒牛肉麵,母傳原湯清燉牛肉,飲食,1,MID,0
2093,2026-05-10,1.0,50.0,50.0,頂尖運動行銷樹林營業所,體適能-全票,娛樂,1,LOW,3
2094,2026-05-10,2.0,25.0,50.0,統一超商新北市第一四三五,午后時光-重乳奶茶tp330,飲食,1,LOW,0
2095,2026-05-11,1.0,45.0,45.0,統一超商台北市第一0二七,美式冰咖啡(大),飲食,1,VERY_LOW,0
2096,2026-05-11,1.0,28.0,28.0,統一超商台北市第一0二七,御選肉鬆飯糰,飲食,1,VERY_LOW,0
2097,2026-05-11,1.0,30.0,30.0,統一超商台北市第一0二七,台灣香蕉重量分享包(2入),飲食,1,VERY_LOW,0
2098,2026-05-11,1.0,30.0,30.0,遠創智慧,停車費,交通,1,VERY_LOW,1
2099,2026-05-11,1.0,40.0,40.0,作燴餐飲科技,清心福全新松山 - 極品青茶(l),飲食,1,VERY_LOW,0
2100,2026-05-12,1.0,35.0,35.0,正好停樹林車站停車場,parking fee,交通,1,VERY_LOW,1
2101,2026-05-12,1.0,29.0,29.0,國立臺灣大學生物資源暨農學院附設農業試驗場,三明治冰淇淋,飲食,1,VERY_LOW,0
2102,2026-05-12,1.0,182.0,182.0,潤泰旭展,餐飲與食品(f&b),飲食,1,MID,0
2103,2026-05-12,1.0,72.0,72.0,和德昌台北公館,雙層牛肉堡,飲食,1,LOW,0
2104,2026-05-12,1.0,48.0,48.0,和德昌台北公館,四塊麥克雞塊,飲食,1,VERY_LOW,0
2105,2026-05-12,1.0,491.0,491.0,冠樺生活,熟食,飲食,1,MID,0
2106,2026-05-12,1.0,28.0,28.0,全家便利商店台大二活門市部,統一ph9鹼性離子水,飲食,1,VERY_LOW,0
2107,2026-05-12,1.0,35.0,35.0,全家便利商店台大二活門市部,中冰美式,飲食,1,VERY_LOW,0
2108,2026-05-12,1.0,45.0,45.0,全家便利商店台大二活門市部,大冰美式,飲食,1,VERY_LOW,0
2109,2026-05-13,1.0,560.0,560.0,冠樺生活,餐廳,飲食,1,HIGH,0
2110,2026-05-13,1.0,40.0,40.0,冠樺生活,熟食,飲食,1,VERY_LOW,0
2111,2026-05-13,1.0,10.0,10.0,陌生人商行,無糖 / 微冰 / 白玉珍珠,飲食,1,VERY_LOW,0
2112,2026-05-13,1.0,35.0,35.0,陌生人商行,芽香綠金萱(l),飲食,1,VERY_LOW,0
2113,2026-05-14,1.0,358.0,358.0,冠樺生活,熟食,飲食,1,MID,0
2114,2026-05-14,1.0,40.0,40.0,冠樺生活,熟食,飲食,1,VERY_LOW,0
2115,2026-05-14,1.0,30.0,30.0,遠創智慧,停車費,交通,1,VERY_LOW,1
2116,2026-05-14,1.0,42.0,42.0,統一聖娜多堡市站門市部,金塊香蒜-小單位,飲食,1,VERY_LOW,0
2117,2026-05-14,1.0,60.0,60.0,統一聖娜多堡市站門市部,16oz(冰)特選美式咖啡,飲食,1,LOW,0
2118,2026-05-14,1.0,40.0,40.0,作燴餐飲科技,發發通化 - 芽香綠金萱(l),飲食,1,VERY_LOW,0
2119,2026-05-15,1.0,50.0,50.0,星翔飲料店,大1四季春珍波椰,飲食,1,LOW,0
2120,2026-05-15,1.0,100.0,100.0,長佳機電工程大安運動中心暨和平籃球館營業所,桌球場,娛樂,1,LOW,3
2121,2026-05-16,1.0,90.0,90.0,貓啡因商行,紅茶,飲食,1,LOW,0
2122,2026-05-16,1.0,50.0,50.0,源湧商行,金萱雙q,飲食,1,LOW,0
2123,2026-05-16,1.0,301.0,301.0,吾時食清燉紅燒牛肉麵,母傳原湯清燉牛肉,飲食,1,MID,0
2124,2026-05-16,1.0,73.0,73.0,吾時食清燉紅燒牛肉麵,燙青菜,飲食,1,LOW,0
2125,2026-05-16,1.0,219.0,219.0,吾時食清燉紅燒牛肉麵,經典香韻紅燒牛肉,飲食,1,MID,0
2126,2026-05-16,1.0,40.0,40.0,歐特儀市民廣場地下停車場,停車費,交通,1,VERY_LOW,1
2127,2026-05-16,1.0,120.0,120.0,貓啡因商行,多多綠茶,飲食,1,LOW,0
2128,2026-05-16,1.0,160.0,160.0,貓啡因商行,原味波士頓,飲食,1,MID,0
2129,2026-05-16,1.0,160.0,160.0,貓啡因商行,法式乳酪,飲食,1,MID,0
2130,2026-05-18,2.0,45.0,90.0,統一超商台北市第一0二七,美式冰咖啡(大),飲食,1,LOW,0
2131,2026-05-18,1.0,30.0,30.0,統一超商台北市第一0二七,台灣香蕉重量分享包(2入),飲食,1,VERY_LOW,0
2132,2026-05-18,1.0,28.0,28.0,統一超商台北市第一0二七,御選肉鬆飯糰,飲食,1,VERY_LOW,0
2133,2026-05-18,2.0,50.0,100.0,麻古市政門市,金萱雙q,飲食,1,LOW,0
2134,2026-05-18,1.0,35.0,35.0,正好停樹林車站停車場,parking fee,交通,1,VERY_LOW,1
2135,2026-05-18,1.0,120.0,120.0,百變全球餐飲,日香雞肉飯 - 私房辣椒雞腿飯(b),飲食,1,LOW,0
2136,2026-05-19,1.0,35.0,35.0,陌生人商行,芽香綠金萱(l),飲食,1,VERY_LOW,0
2137,2026-05-19,1.0,35.0,35.0,正好停樹林車站停車場,parking fee,交通,1,VERY_LOW,1
2138,2026-05-19,1.0,10.0,10.0,陌生人商行,白玉珍珠 / 無糖 / 微冰,飲食,1,VERY_LOW,0
2139,2026-05-19,1.0,45.0,45.0,詠觀國際,烤雞(熟),飲食,1,VERY_LOW,0
2140,2026-05-19,1.0,120.0,120.0,詠觀國際,清爽沙拉飯,飲食,1,LOW,0
2141,2026-05-19,1.0,100.0,100.0,長佳機電工程大安運動中心暨和平籃球館營業所,桌球場,娛樂,1,LOW,3
2142,2026-05-19,1.0,25.0,25.0,全家便利商店台大二活門市部,重乳奶茶tp330,飲食,1,VERY_LOW,0
2143,2026-05-19,1.0,40.0,40.0,冠樺生活,熟食,飲食,1,VERY_LOW,0
2144,2026-05-20,1.0,40.0,40.0,冠樺生活,熟食,飲食,1,VERY_LOW,0
2145,2026-05-20,1.0,35.0,35.0,陌生人商行,芽香綠金萱(l),飲食,1,VERY_LOW,0
2146,2026-05-20,1.0,35.0,35.0,正好停樹林車站停車場,parking fee,交通,1,VERY_LOW,1
2147,2026-05-20,2.0,35.0,70.0,統一超商新北市第一四三五,(a)統一h2o純水pet2200,飲食,1,LOW,0
2148,2026-05-21,1.0,40.0,40.0,遠百企業板橋南雅,856576可口奶滋鐵觀音口味隨手分享包10,飲食,1,VERY_LOW,0
2149,2026-05-21,1.0,108.0,108.0,遠百企業板橋南雅,291689麥當勞速食餐,飲食,1,LOW,0
2150,2026-05-21,1.0,65.0,65.0,會錳飲料店,飲料,飲食,1,LOW,0
2151,2026-05-21,1.0,39.0,39.0,遠百企業板橋南雅,856574可口奶滋原味隨手分享包100g,飲食,1,VERY_LOW,0
2152,2026-05-22,1.0,120.0,120.0,詠觀國際,清爽沙拉飯,飲食,1,LOW,0
2153,2026-05-22,1.0,45.0,45.0,詠觀國際,烤雞(熟),飲食,1,VERY_LOW,0
2154,2026-05-22,1.0,63.0,63.0,安心食品服務長興門市部,摩斯鱈魚堡,飲食,1,LOW,0
2155,2026-05-22,1.0,54.0,54.0,安心食品服務長興門市部,d摩斯雞塊套加60,飲食,1,LOW,0
2156,2026-05-22,1.0,49.0,49.0,安心食品服務長興門市部,玉米濃湯,飲食,1,VERY_LOW,0
2157,2026-05-22,1.0,37.0,37.0,安心食品服務長興門市部,冰紅茶-大(新),飲食,1,VERY_LOW,0
2158,2026-05-22,1.0,85.0,85.0,安心食品服務長興門市部,s腿塊方塊雙拼套餐,飲食,1,LOW,0
2159,2026-05-22,1.0,69.0,69.0,全家便利商店台大二活門市部,招牌韓式嫩雞胸,飲食,1,LOW,0
2160,2026-05-22,1.0,72.0,72.0,安心食品服務長興門市部,海洋珍珠堡,飲食,1,LOW,0
2161,2026-05-22,1.0,45.0,45.0,全家便利商店台大二活門市部,大冰美式,飲食,1,VERY_LOW,0
2162,2026-05-23,1.0,30.0,30.0,遠創智慧,停車費,交通,1,VERY_LOW,1
2163,2026-05-23,1.0,301.0,301.0,吾時食清燉紅燒牛肉麵,母傳原湯清燉牛肉,飲食,1,MID,0
2164,2026-05-23,1.0,234.0,234.0,吾時食清燉紅燒牛肉麵,經典香韻紅燒牛肉,飲食,1,MID,0
2165,2026-05-23,1.0,73.0,73.0,吾時食清燉紅燒牛肉麵,燙青菜,飲食,1,LOW,0
2166,2026-05-23,1.0,50.0,50.0,源湧商行,金萱雙q,飲食,1,LOW,0
2167,2026-05-23,1.0,129.0,129.0,富利餐飲台北士林,原味脆雞堡餐129,飲食,1,LOW,0
2168,2026-05-23,1.0,213.0,213.0,富利餐飲台北士林,烤堡xl全明星餐,飲食,1,MID,0
2169,2026-05-23,1.0,1.0,1.0,富利餐飲台北士林,1原蛋,飲食,1,VERY_LOW,0
2170,2026-05-24,1.0,60.0,60.0,路易莎職人咖啡新北圖館,a 美式黑咖啡-中冰,飲食,1,LOW,0
2171,2026-05-24,1.0,100.0,100.0,臺北大眾捷運內湖線南港展覽館站,桌球場,娛樂,1,LOW,3
2172,2026-05-24,1.0,20.0,20.0,歐特儀新北市立圖書館地下停車場,停車費,交通,1,VERY_LOW,1
2173,2026-05-24,1.0,50.0,50.0,源湧商行,金萱雙q,飲食,1,LOW,0
2174,2026-05-25,1.0,184.0,184.0,遠百企業板橋南雅,864898丸龜製麵,飲食,1,MID,0
2175,2026-05-25,2.0,25.0,50.0,統一超商新北市第一四三五,午后時光-重乳奶茶tp330,飲食,1,LOW,0
2176,2026-05-25,1.0,70.0,70.0,路易莎職人咖啡新北圖館,麥香三明治-香燻雞肉,飲食,1,LOW,0
2177,2026-05-25,1.0,60.0,60.0,路易莎職人咖啡新北圖館,a 美式黑咖啡-中冰,飲食,1,LOW,0
2178,2026-05-25,1.0,50.0,50.0,路易莎職人咖啡捷運市府,四 四季翠玉青茶-大冰,飲食,1,LOW,0
2179,2026-05-26,1.0,45.0,45.0,詠觀國際,烤雞(熟),飲食,1,VERY_LOW,0
2180,2026-05-26,1.0,45.0,45.0,全家便利商店台大二活門市部,大冰美式,飲食,1,VERY_LOW,0
2181,2026-05-26,1.0,35.0,35.0,正好停樹林車站停車場,parking fee,交通,1,VERY_LOW,1
2182,2026-05-26,9.0,3.0,27.0,統一超商新北市第一四三五,a4黑白列印ibon,教育,1,VERY_LOW,4
2183,2026-05-26,1.0,120.0,120.0,詠觀國際,清爽沙拉飯,飲食,1,LOW,0
2184,2026-05-26,33.0,3.0,99.0,統一超商新北市第一四三五,a4黑白列印ibon,教育,1,LOW,4
2185,2025-10-08,1.0,25.0,25.0,全聯實業永和成功,黑松沙士加鹽,飲食,2,VERY_LOW,0
2186,2025-10-08,1.0,149.0,149.0,全聯實業永和成功,高露潔密泡牙刷,醫療健康,2,LOW,5
2187,2025-10-08,1.0,299.0,299.0,全聯實業永和成功,奇異果蓬鬆洗髮,購物,2,MID,2
2188,2025-10-08,1.0,30.0,30.0,全聯實業永和成功,智利富士88,飲食,2,VERY_LOW,0
2189,2025-10-08,1.0,49.0,49.0,全聯實業永和成功,蕉滴滴,飲食,2,VERY_LOW,0
2190,2025-10-09,1.0,28.0,28.0,全聯實業永和成功,享活有機黑木耳,飲食,2,VERY_LOW,0
2191,2025-10-09,1.0,31.0,31.0,全聯實業永和成功,泰山紅豆湯,飲食,2,VERY_LOW,0
2192,2025-10-09,1.0,45.0,45.0,全聯實業永和成功,日本土歧蘋果46,飲食,2,VERY_LOW,0
2193,2025-10-10,1.0,35.0,35.0,統一超商新北市第九三三,(a)統一h2o純水pet2200,飲食,2,VERY_LOW,0
2194,2025-10-10,1.0,35.0,35.0,統一超商新北市第九三三,多喝水pet2000,飲食,2,VERY_LOW,0
2195,2025-10-10,1.0,10.0,10.0,笑笑笑國際台北公館,永丰宜定頁25k筆記本,教育,2,VERY_LOW,4
2196,2025-10-10,1.0,44.0,44.0,笑笑笑國際台北公館,加新入袋a4單線簿白,教育,2,VERY_LOW,4
2197,2025-10-11,1.0,30.0,30.0,全聯實業永和成功,隨緣紅燒嫩菇麵,飲食,2,VERY_LOW,0
2198,2025-10-11,1.0,30.0,30.0,全聯實業永和成功,隨緣沙茶豆腐麵,飲食,2,VERY_LOW,0
2199,2025-10-11,1.0,45.0,45.0,全聯實業永和成功,多喝水鹼性竹炭,飲食,2,VERY_LOW,0
2200,2025-10-11,5.0,20.0,100.0,全聯實業永和成功,陽光金圓頭52,購物,2,LOW,2
2201,2025-10-12,1.0,38.0,38.0,全聯實業永和成功,澳洲茂谷柑80,飲食,2,VERY_LOW,0
2202,2025-10-12,1.0,30.0,30.0,全聯實業永和成功,智利富士88,飲食,2,VERY_LOW,0
2203,2025-10-12,1.0,55.0,55.0,全聯實業永和成功,蕉滴滴,飲食,2,LOW,0
2204,2025-10-15,1.0,1.0,1.0,飛捷廣告印刷公館,影印費,教育,2,VERY_LOW,4
2205,2025-10-15,1.0,1.0,1.0,飛捷廣告印刷公館,影印費,教育,2,VERY_LOW,4
2206,2025-10-15,1.0,1.0,1.0,飛捷廣告印刷公館,影印費,教育,2,VERY_LOW,4
2207,2025-10-15,1.0,102.0,102.0,飛捷廣告印刷公館,影印費,教育,2,LOW,4
2208,2025-10-15,1.0,49.0,49.0,笑笑笑國際台北公館,珠友a4手提單層網紗袋,教育,2,VERY_LOW,4
2209,2025-10-15,1.0,32.0,32.0,笑笑笑國際台北公館,plus 48-112修正帶,教育,2,VERY_LOW,4
2210,2025-10-15,1.0,36.0,36.0,笑笑笑國際台北公館,百樂g2 07鋼珠筆藍,教育,2,VERY_LOW,4
2211,2025-10-15,1.0,39.0,39.0,全聯實業永和成功,寶山黑糖麻糬手,飲食,2,VERY_LOW,0
2212,2025-10-15,1.0,1.0,1.0,飛捷廣告印刷公館,影印費,教育,2,VERY_LOW,4
2213,2025-10-16,1.0,19.0,19.0,全聯實業永和成功,美粒果蜜桃蘇打,飲食,2,VERY_LOW,0
2214,2025-10-17,1.0,39.0,39.0,三商家購永和秀朗二,心樸元氣純水6200ml,飲食,2,VERY_LOW,0
2215,2025-10-17,1.0,1338.0,1338.0,遠東百貨板橋,餐飲,飲食,2,HIGH,0
2216,2025-10-17,1.0,115.0,115.0,聖必嘉健康餐館,健康蔬活菜飯(餐盒),飲食,2,LOW,0
2217,2025-10-18,1.0,79.0,79.0,全聯實業永和成功,優生酒精濕巾,購物,2,LOW,2
2218,2025-10-18,1.0,69.0,69.0,全聯實業永和成功,質立藍莓冰淇淋,飲食,2,LOW,0
2219,2025-10-18,1.0,50.0,50.0,全聯實業永和成功,多喝水鹼性竹炭,飲食,2,LOW,0
2220,2025-10-18,1.0,140.0,140.0,台灣屈臣氏個人用品商店得和,r麻-斯斯鼻炎膠囊 10粒,醫療健康,2,LOW,5
2221,2025-10-18,1.0,49.0,49.0,台灣屈臣氏個人用品商店得和,屈臣氏袖珍面紙10抽28入柴犬工房,購物,2,VERY_LOW,2
2222,2025-10-18,1.0,69.0,69.0,台灣屈臣氏個人用品商店得和,屈臣氏柔淨洗臉巾70片抽取式,購物,2,LOW,2
2223,2025-10-18,1.0,79.0,79.0,台灣屈臣氏個人用品商店得和,曼秀雷敦涼舒薄荷精油棒10g,醫療健康,2,LOW,5
